ppm,Intensity,Sum,Residue,Peak 1,Peak 2,Peak 3,Peak 4
3166.82,2.07224e+06,0,2.07224e+06,0,0,0,0
3165.6,2.08581e+06,0,2.08581e+06,0,0,0,0
3164.37,2.09937e+06,0,2.09937e+06,0,0,0,0
3163.14,2.11715e+06,0,2.11715e+06,0,0,0,0
3161.92,2.13493e+06,0,2.13493e+06,0,0,0,0
3160.69,2.14297e+06,0,2.14297e+06,0,0,0,0
3159.46,2.15101e+06,0,2.15101e+06,0,0,0,0
3158.24,2.14502e+06,0,2.14502e+06,0,0,0,0
3157.01,2.13903e+06,0,2.13903e+06,0,0,0,0
3155.78,2.12146e+06,0,2.12146e+06,0,0,0,0
3154.56,2.10389e+06,0,2.10389e+06,0,0,0,0
3153.33,2.08632e+06,0,2.08632e+06,0,0,0,0
3152.1,2.06875e+06,0,2.06875e+06,0,0,0,0
3150.88,2.05943e+06,0,2.05943e+06,0,0,0,0
3149.65,2.0501e+06,0,2.0501e+06,0,0,0,0
3148.42,2.05481e+06,0,2.05481e+06,0,0,0,0
3147.19,2.05952e+06,0,2.05952e+06,0,0,0,0
3145.97,2.07684e+06,0,2.07684e+06,0,0,0,0
3144.74,2.09416e+06,0,2.09416e+06,0,0,0,0
3143.51,2.10305e+06,0,2.10305e+06,0,0,0,0
3142.29,2.11195e+06,0,2.11195e+06,0,0,0,0
3141.06,2.09953e+06,0,2.09953e+06,0,0,0,0
3139.83,2.08712e+06,0,2.08712e+06,0,0,0,0
3138.61,2.07049e+06,0,2.07049e+06,0,0,0,0
3137.38,2.05386e+06,0,2.05386e+06,0,0,0,0
3136.15,2.03811e+06,0,2.03811e+06,0,0,0,0
3134.93,2.02236e+06,0,2.02236e+06,0,0,0,0
3133.7,1.9982e+06,0,1.9982e+06,0,0,0,0
3132.47,1.97403e+06,0,1.97403e+06,0,0,0,0
3131.24,1.93819e+06,0,1.93819e+06,0,0,0,0
3130.02,1.90236e+06,0,1.90236e+06,0,0,0,0
3128.79,1.8581e+06,0,1.8581e+06,0,0,0,0
3127.56,1.81385e+06,0,1.81385e+06,0,0,0,0
3126.34,1.77647e+06,0,1.77647e+06,0,0,0,0
3125.11,1.73909e+06,0,1.73909e+06,0,0,0,0
3123.88,1.71575e+06,0,1.71575e+06,0,0,0,0
3122.66,1.69241e+06,0,1.69241e+06,0,0,0,0
3121.43,1.69152e+06,0,1.69152e+06,0,0,0,0
3120.2,1.69064e+06,0,1.69064e+06,0,0,0,0
3118.98,1.69817e+06,0,1.69817e+06,0,0,0,0
3117.75,1.7057e+06,0,1.7057e+06,0,0,0,0
3116.52,1.68815e+06,0,1.68815e+06,0,0,0,0
3115.3,1.67059e+06,0,1.67059e+06,0,0,0,0
3114.07,1.62778e+06,0,1.62778e+06,0,0,0,0
3112.84,1.58497e+06,0,1.58497e+06,0,0,0,0
3111.61,1.55338e+06,0,1.55338e+06,0,0,0,0
3110.39,1.52179e+06,0,1.52179e+06,0,0,0,0
3109.16,1.51547e+06,0,1.51547e+06,0,0,0,0
3107.93,1.50914e+06,0,1.50914e+06,0,0,0,0
3106.71,1.50532e+06,0,1.50532e+06,0,0,0,0
3105.48,1.50149e+06,0,1.50149e+06,0,0,0,0
3104.25,1.47802e+06,0,1.47802e+06,0,0,0,0
3103.03,1.45454e+06,0,1.45454e+06,0,0,0,0
3101.8,1.40967e+06,0,1.40967e+06,0,0,0,0
3100.57,1.36479e+06,0,1.36479e+06,0,0,0,0
3099.35,1.32834e+06,0,1.32834e+06,0,0,0,0
3098.12,1.29188e+06,0,1.29188e+06,0,0,0,0
3096.89,1.28543e+06,0,1.28543e+06,0,0,0,0
3095.67,1.27897e+06,0,1.27897e+06,0,0,0,0
3094.44,1.28655e+06,0,1.28655e+06,0,0,0,0
3093.21,1.29412e+06,0,1.29412e+06,0,0,0,0
3091.98,1.28573e+06,0,1.28573e+06,0,0,0,0
3090.76,1.27735e+06,0,1.27735e+06,0,0,0,0
3089.53,1.26896e+06,0,1.26896e+06,0,0,0,0
3088.3,1.26057e+06,0,1.26057e+06,0,0,0,0
3087.08,1.24922e+06,0,1.24922e+06,0,0,0,0
3085.85,1.23787e+06,0,1.23787e+06,0,0,0,0
3084.62,1.21248e+06,0,1.21248e+06,0,0,0,0
3083.4,1.18709e+06,0,1.18709e+06,0,0,0,0
3082.17,1.14101e+06,0,1.14101e+06,0,0,0,0
3080.94,1.09492e+06,0,1.09492e+06,0,0,0,0
3079.72,1.04884e+06,0,1.04884e+06,0,0,0,0
3078.49,1.00275e+06,0,1.00275e+06,0,0,0,0
3077.26,975433,0,975433,0,0,0,0
3076.03,948117,0,948117,0,0,0,0
3074.81,946061,0,946061,0,0,0,0
3073.58,944006,0,944006,0,0,0,0
3072.35,943353,0,943353,0,0,0,0
3071.13,942701,0,942701,0,0,0,0
3069.9,928015,0,928015,0,0,0,0
3068.67,913329,0,913329,0,0,0,0
3067.45,892175,0,892175,0,0,0,0
3066.22,871020,0,871020,0,0,0,0
3064.99,849866,0,849866,0,0,0,0
3063.77,828711,0,828711,0,0,0,0
3062.54,806592,0,806592,0,0,0,0
3061.31,784473,0,784473,0,0,0,0
3060.09,770773,0,770773,0,0,0,0
3058.86,757074,0,757074,0,0,0,0
3057.63,739954,0,739954,0,0,0,0
3056.4,722834,0,722834,0,0,0,0
3055.18,701505,0,701505,0,0,0,0
3053.95,680175,0,680175,0,0,0,0
3052.72,675685,0,675685,0,0,0,0
3051.5,671195,0,671195,0,0,0,0
3050.27,675126,0,675126,0,0,0,0
3049.04,679056,0,679056,0,0,0,0
3047.82,672412,0,672412,0,0,0,0
3046.59,665768,0,665768,0,0,0,0
3045.36,654914,0,654914,0,0,0,0
3044.14,644060,0,644060,0,0,0,0
3042.91,644784,0,644784,0,0,0,0
3041.68,645507,0,645507,0,0,0,0
3040.45,650441,0,650441,0,0,0,0
3039.23,655375,0,655375,0,0,0,0
3038,660396,0,660396,0,0,0,0
3036.77,665417,0,665417,0,0,0,0
3035.55,678859,0,678859,0,0,0,0
3034.32,692300,0,692300,0,0,0,0
3033.09,700041,0,700041,0,0,0,0
3031.87,707781,0,707781,0,0,0,0
3030.64,701488,0,701488,0,0,0,0
3029.41,695195,0,695195,0,0,0,0
3028.19,687038,0,687038,0,0,0,0
3026.96,678881,0,678881,0,0,0,0
3025.73,670724,0,670724,0,0,0,0
3024.51,662567,0,662567,0,0,0,0
3023.28,638271,0,638271,0,0,0,0
3022.05,613976,0,613976,0,0,0,0
3020.82,589680,0,589680,0,0,0,0
3019.6,565384,0,565384,0,0,0,0
3018.37,565384,0,565384,0,0,0,0
3017.14,565384,0,565384,0,0,0,0
3015.92,579418,0,579418,0,0,0,0
3014.69,593452,0,593452,0,0,0,0
3013.46,603100,0,603100,0,0,0,0
3012.24,612748,0,612748,0,0,0,0
3011.01,608362,0,608362,0,0,0,0
3009.78,603977,0,603977,0,0,0,0
3008.56,592081,0,592081,0,0,0,0
3007.33,580185,0,580185,0,0,0,0
3006.1,576710,0,576710,0,0,0,0
3004.88,573234,0,573234,0,0,0,0
3003.65,581161,0,581161,0,0,0,0
3002.42,589088,0,589088,0,0,0,0
3001.19,582981,0,582981,0,0,0,0
2999.97,576874,0,576874,0,0,0,0
2998.74,556383,0,556383,0,0,0,0
2997.51,535892,0,535892,0,0,0,0
2996.29,515401,0,515401,0,0,0,0
2995.06,494910,0,494910,0,0,0,0
2993.83,478453,0,478453,0,0,0,0
2992.61,461996,0,461996,0,0,0,0
2991.38,470800,0,470800,0,0,0,0
2990.15,479604,0,479604,0,0,0,0
2988.93,497683,0,497683,0,0,0,0
2987.7,515763,0,515763,0,0,0,0
2986.47,514195,0,514195,0,0,0,0
2985.24,512627,0,512627,0,0,0,0
2984.02,491237,0,491237,0,0,0,0
2982.79,469846,0,469846,0,0,0,0
2981.56,448456,0,448456,0,0,0,0
2980.34,427066,0,427066,0,0,0,0
2979.11,412166,0,412166,0,0,0,0
2977.88,397267,0,397267,0,0,0,0
2976.66,390787,0,390787,0,0,0,0
2975.43,384308,0,384308,0,0,0,0
2974.2,383091,0,383091,0,0,0,0
2972.98,381874,0,381874,0,0,0,0
2971.75,380657,0,380657,0,0,0,0
2970.52,379440,0,379440,0,0,0,0
2969.3,377537,0,377537,0,0,0,0
2968.07,375635,0,375635,0,0,0,0
2966.84,365313,0,365313,0,0,0,0
2965.61,354991,0,354991,0,0,0,0
2964.39,334845,0,334845,0,0,0,0
2963.16,314699,0,314699,0,0,0,0
2961.93,314200,0,314200,0,0,0,0
2960.71,313701,0,313701,0,0,0,0
2959.48,335217,0,335217,0,0,0,0
2958.25,356734,0,356734,0,0,0,0
2957.03,378250,0,378250,0,0,0,0
2955.8,399766,0,399766,0,0,0,0
2954.57,416897,0,416897,0,0,0,0
2953.35,434028,0,434028,0,0,0,0
2952.12,437125,0,437125,0,0,0,0
2950.89,440223,0,440223,0,0,0,0
2949.66,431194,0,431194,0,0,0,0
2948.44,422165,0,422165,0,0,0,0
2947.21,432784,0,432784,0,0,0,0
2945.98,443402,0,443402,0,0,0,0
2944.76,480333,0,480333,0,0,0,0
2943.53,517265,0,517265,0,0,0,0
2942.3,540162,0,540162,0,0,0,0
2941.08,563060,0,563060,0,0,0,0
2939.85,542892,0,542892,0,0,0,0
2938.62,522725,0,522725,0,0,0,0
2937.4,482910,0,482910,0,0,0,0
2936.17,443095,0,443095,0,0,0,0
2934.94,417665,0,417665,0,0,0,0
2933.72,392234,0,392234,0,0,0,0
2932.49,392064,0,392064,0,0,0,0
2931.26,391894,0,391894,0,0,0,0
2930.03,405676,0,405676,0,0,0,0
2928.81,419457,0,419457,0,0,0,0
2927.58,424818,0,424818,0,0,0,0
2926.35,430180,0,430180,0,0,0,0
2925.13,414140,0,414140,0,0,0,0
2923.9,398100,0,398100,0,0,0,0
2922.67,368026,0,368026,0,0,0,0
2921.45,337953,0,337953,0,0,0,0
2920.22,321387,0,321387,0,0,0,0
2918.99,304820,0,304820,0,0,0,0
2917.77,313515,0,313515,0,0,0,0
2916.54,322209,0,322209,0,0,0,0
2915.31,329500,0,329500,0,0,0,0
2914.08,336791,0,336791,0,0,0,0
2912.86,335661,0,335661,0,0,0,0
2911.63,334532,0,334532,0,0,0,0
2910.4,344761,0,344761,0,0,0,0
2909.18,354991,0,354991,0,0,0,0
2907.95,384867,0,384867,0,0,0,0
2906.72,414743,0,414743,0,0,0,0
2905.5,435673,0,435673,0,0,0,0
2904.27,456602,0,456602,0,0,0,0
2903.04,446658,0,446658,0,0,0,0
2901.82,436714,0,436714,0,0,0,0
2900.59,408702,0,408702,0,0,0,0
2899.36,380689,0,380689,0,0,0,0
2898.14,352677,0,352677,0,0,0,0
2896.91,324665,0,324665,0,0,0,0
2895.68,293670,0,293670,0,0,0,0
2894.45,262676,0,262676,0,0,0,0
2893.23,245715,0,245715,0,0,0,0
2892,228754,0,228754,0,0,0,0
2890.77,229143,0,229143,0,0,0,0
2889.55,229533,0,229533,0,0,0,0
2888.32,238342,0,238342,0,0,0,0
2887.09,247151,0,247151,0,0,0,0
2885.87,266486,0,266486,0,0,0,0
2884.64,285820,0,285820,0,0,0,0
2883.41,313575,0,313575,0,0,0,0
2882.19,341330,0,341330,0,0,0,0
2880.96,355226,0,355226,0,0,0,0
2879.73,369123,0,369123,0,0,0,0
2878.51,363372,0,363372,0,0,0,0
2877.28,357622,0,357622,0,0,0,0
2876.05,343977,0,343977,0,0,0,0
2874.82,330333,0,330333,0,0,0,0
2873.6,325109,0,325109,0,0,0,0
2872.37,319885,0,319885,0,0,0,0
2871.14,325427,0,325427,0,0,0,0
2869.92,330969,0,330969,0,0,0,0
2868.69,336511,0,336511,0,0,0,0
2867.46,342053,0,342053,0,0,0,0
2866.24,350928,0,350928,0,0,0,0
2865.01,359804,0,359804,0,0,0,0
2863.78,354645,0,354645,0,0,0,0
2862.56,349487,0,349487,0,0,0,0
2861.33,335294,0,335294,0,0,0,0
2860.1,321102,0,321102,0,0,0,0
2858.88,326556,0,326556,0,0,0,0
2857.65,332011,0,332011,0,0,0,0
2856.42,347288,0,347288,0,0,0,0
2855.19,362566,0,362566,0,0,0,0
2853.97,369424,0,369424,0,0,0,0
2852.74,376282,0,376282,0,0,0,0
2851.51,375942,0,375942,0,0,0,0
2850.29,375602,0,375602,0,0,0,0
2849.06,366842,0,366842,0,0,0,0
2847.83,358082,0,358082,0,0,0,0
2846.61,357041,0,357041,0,0,0,0
2845.38,355999,0,355999,0,0,0,0
2844.15,374605,0,374605,0,0,0,0
2842.93,393210,0,393210,0,0,0,0
2841.7,404360,0,404360,0,0,0,0
2840.47,415510,0,415510,0,0,0,0
2839.24,401400,0,401400,0,0,0,0
2838.02,387290,0,387290,0,0,0,0
2836.79,381249,0,381249,0,0,0,0
2835.56,375208,0,375208,0,0,0,0
2834.34,394427,0,394427,0,0,0,0
2833.11,413646,0,413646,0,0,0,0
2831.88,429796,0,429796,0,0,0,0
2830.66,445946,0,445946,0,0,0,0
2829.43,448062,0,448062,0,0,0,0
2828.2,450178,0,450178,0,0,0,0
2826.98,441418,0,441418,0,0,0,0
2825.75,432658,0,432658,0,0,0,0
2824.52,423898,0,423898,0,0,0,0
2823.29,415137,0,415137,0,0,0,0
2822.07,414271,0,414271,0,0,0,0
2820.84,413405,0,413405,0,0,0,0
2819.61,412539,0,412539,0,0,0,0
2818.39,411673,0,411673,0,0,0,0
2817.16,415192,0,415192,0,0,0,0
2815.93,418712,0,418712,0,0,0,0
2814.71,408197,0,408197,0,0,0,0
2813.48,397683,0,397683,0,0,0,0
2812.25,374429,0,374429,0,0,0,0
2811.03,351175,0,351175,0,0,0,0
2809.8,327921,0,327921,0,0,0,0
2808.57,304667,0,304667,0,0,0,0
2807.35,279659,0,279659,0,0,0,0
2806.12,254650,0,254650,0,0,0,0
2804.89,229642,0,229642,0,0,0,0
2803.66,204634,0,204634,0,0,0,0
2802.44,193484,0,193484,0,0,0,0
2801.21,182334,0,182334,0,0,0,0
2799.98,213284,0,213284,0,0,0,0
2798.76,244235,0,244235,0,0,0,0
2797.53,283957,0,283957,0,0,0,0
2796.3,323678,0,323678,0,0,0,0
2795.08,326912,0,326912,0,0,0,0
2793.85,330147,0,330147,0,0,0,0
2792.62,305928,0,305928,0,0,0,0
2791.4,281709,0,281709,0,0,0,0
2790.17,257490,0,257490,0,0,0,0
2788.94,233271,0,233271,0,0,0,0
2787.72,214490,0,214490,0,0,0,0
2786.49,195710,0,195710,0,0,0,0
2785.26,185349,0,185349,0,0,0,0
2784.03,174988,0,174988,0,0,0,0
2782.81,176994,0,176994,0,0,0,0
2781.58,179001,0,179001,0,0,0,0
2780.35,189427,0,189427,0,0,0,0
2779.13,199854,0,199854,0,0,0,0
2777.9,209754,0,209754,0,0,0,0
2776.67,219654,0,219654,0,0,0,0
2775.45,229555,0,229555,0,0,0,0
2774.22,239455,0,239455,0,0,0,0
2772.99,241735,0,241735,0,0,0,0
2771.77,244016,0,244016,0,0,0,0
2770.54,226649,0,226649,0,0,0,0
2769.31,209283,0,209283,0,0,0,0
2768.08,183671,0,183671,0,0,0,0
2766.86,158060,0,158060,0,0,0,0
2765.63,152096,0,152096,0,0,0,0
2764.4,146132,0,146132,0,0,0,0
2763.18,146482,0,146482,0,0,0,0
2761.95,146833,0,146833,0,0,0,0
2760.72,138764,0,138764,0,0,0,0
2759.5,130695,0,130695,0,0,0,0
2758.27,122274,0,122274,0,0,0,0
2757.04,113854,0,113854,0,0,0,0
2755.82,105434,0,105434,0,0,0,0
2754.59,97014,0,97014,0,0,0,0
2753.36,92540.8,0,92540.8,0,0,0,0
2752.14,88067.6,0,88067.6,0,0,0,0
2750.91,83594.4,0,83594.4,0,0,0,0
2749.68,79121.3,0,79121.3,0,0,0,0
2748.45,64824.5,0,64824.5,0,0,0,0
2747.23,50527.8,0,50527.8,0,0,0,0
2746,22197.5,0,22197.5,0,0,0,0
2744.77,-6132.75,0,-6132.75,0,0,0,0
2743.55,-27446.3,0,-27446.3,0,0,0,0
2742.32,-48759.8,0,-48759.8,0,0,0,0
2741.09,-50426.3,0,-50426.3,0,0,0,0
2739.87,-52092.6,0,-52092.6,0,0,0,0
2738.64,-40251.9,0,-40251.9,0,0,0,0
2737.41,-28411,0,-28411,0,0,0,0
2736.19,-16570.3,0,-16570.3,0,0,0,0
2734.96,-4729.38,0,-4729.38,0,0,0,0
2733.73,1048.5,0,1048.5,0,0,0,0
2732.5,6826.38,0,6826.38,0,0,0,0
2731.28,4184.13,0,4184.13,0,0,0,0
2730.05,1541.88,0,1541.88,0,0,0,0
2728.82,19072.9,0,19072.9,0,0,0,0
2727.6,36603.9,0,36603.9,0,0,0,0
2726.37,73781.9,0,73781.9,0,0,0,0
2725.14,110960,0,110960,0,0,0,0
2723.92,136122,0,136122,0,0,0,0
2722.69,161283,0,161283,0,0,0,0
2721.46,172412,0,172412,0,0,0,0
2720.24,183540,0,183540,0,0,0,0
2719.01,194142,0,194142,0,0,0,0
2717.78,204744,0,204744,0,0,0,0
2716.56,223766,0,223766,0,0,0,0
2715.33,242788,0,242788,0,0,0,0
2714.1,270625,0,270625,0,0,0,0
2712.87,298462,0,298462,0,0,0,0
2711.65,326298,0,326298,0,0,0,0
2710.42,354135,0,354135,0,0,0,0
2709.19,363027,0,363027,0,0,0,0
2707.97,371918,0,371918,0,0,0,0
2706.74,380810,0,380810,0,0,0,0
2705.51,389702,0,389702,0,0,0,0
2704.29,422626,0,422626,0,0,0,0
2703.06,455550,0,455550,0,0,0,0
2701.83,480054,0,480054,0,0,0,0
2700.61,504558,0,504558,0,0,0,0
2699.38,511520,0,511520,0,0,0,0
2698.15,518482,0,518482,0,0,0,0
2696.93,533864,0,533864,0,0,0,0
2695.7,549246,0,549246,0,0,0,0
2694.47,567626,0,567626,0,0,0,0
2693.24,586007,0,586007,0,0,0,0
2692.02,604388,0,604388,0,0,0,0
2690.79,622769,0,622769,0,0,0,0
2689.56,644044,0,644044,0,0,0,0
2688.34,665319,0,665319,0,0,0,0
2687.11,686594,0,686594,0,0,0,0
2685.88,707869,0,707869,0,0,0,0
2684.66,731337,0,731337,0,0,0,0
2683.43,754805,0,754805,0,0,0,0
2682.2,782483,0,782483,0,0,0,0
2680.98,810161,0,810161,0,0,0,0
2679.75,840031,0,840031,0,0,0,0
2678.52,869902,0,869902,0,0,0,0
2677.29,908193,0,908193,0,0,0,0
2676.07,946483,0,946483,0,0,0,0
2674.84,984621,0,984621,0,0,0,0
2673.61,1.02276e+06,0,1.02276e+06,0,0,0,0
2672.39,1.05072e+06,0,1.05072e+06,0,0,0,0
2671.16,1.06184e+06,0,1.06184e+06,0,0,0,0
2669.93,1.06235e+06,0,1.06235e+06,0,0,0,0
2668.71,1.06286e+06,0,1.06286e+06,0,0,0,0
2667.48,1.06758e+06,0,1.06758e+06,0,0,0,0
2666.25,1.0723e+06,0,1.0723e+06,0,0,0,0
2665.03,1.09731e+06,0,1.09731e+06,0,0,0,0
2663.8,1.13915e+06,0,1.13915e+06,0,0,0,0
2662.57,1.20695e+06,0,1.20695e+06,0,0,0,0
2661.35,1.27476e+06,0,1.27476e+06,0,0,0,0
2660.12,1.34686e+06,0,1.34686e+06,0,0,0,0
2658.89,1.40212e+06,0,1.40212e+06,0,0,0,0
2657.66,1.4416e+06,0,1.4416e+06,0,0,0,0
2656.44,1.48107e+06,0,1.48107e+06,0,0,0,0
2655.21,1.52157e+06,0,1.52157e+06,0,0,0,0
2653.98,1.56207e+06,0,1.56207e+06,0,0,0,0
2652.76,1.61556e+06,0,1.61556e+06,0,0,0,0
2651.53,1.66904e+06,0,1.66904e+06,0,0,0,0
2650.3,1.71585e+06,0,1.71585e+06,0,0,0,0
2649.08,1.74583e+06,0,1.74583e+06,0,0,0,0
2647.85,1.76001e+06,0,1.76001e+06,0,0,0,0
2646.62,1.7742e+06,0,1.7742e+06,0,0,0,0
2645.4,1.77661e+06,0,1.77661e+06,0,0,0,0
2644.17,1.77902e+06,0,1.77902e+06,0,0,0,0
2642.94,1.77302e+06,0,1.77302e+06,0,0,0,0
2641.72,1.76701e+06,0,1.76701e+06,0,0,0,0
2640.49,1.756e+06,0,1.756e+06,0,0,0,0
2639.26,1.74499e+06,0,1.74499e+06,0,0,0,0
2638.03,1.7382e+06,0,1.7382e+06,0,0,0,0
2636.81,1.7314e+06,0,1.7314e+06,0,0,0,0
2635.58,1.73631e+06,0,1.73631e+06,0,0,0,0
2634.35,1.74122e+06,0,1.74122e+06,0,0,0,0
2633.13,1.75455e+06,0,1.75455e+06,0,0,0,0
2631.9,1.76789e+06,0,1.76789e+06,0,0,0,0
2630.67,1.78552e+06,0,1.78552e+06,0,0,0,0
2629.45,1.80315e+06,0,1.80315e+06,0,0,0,0
2628.22,1.8113e+06,0,1.8113e+06,0,0,0,0
2626.99,1.81946e+06,0,1.81946e+06,0,0,0,0
2625.77,1.80928e+06,0,1.80928e+06,0,0,0,0
2624.54,1.78227e+06,0,1.78227e+06,0,0,0,0
2623.31,1.72929e+06,0,1.72929e+06,0,0,0,0
2622.08,1.67632e+06,0,1.67632e+06,0,0,0,0
2620.86,1.62264e+06,0,1.62264e+06,0,0,0,0
2619.63,1.5858e+06,0,1.5858e+06,0,0,0,0
2618.4,1.5665e+06,0,1.5665e+06,0,0,0,0
2617.18,1.56405e+06,0,1.56405e+06,0,0,0,0
2615.95,1.55674e+06,0,1.55674e+06,0,0,0,0
2614.72,1.54942e+06,0,1.54942e+06,0,0,0,0
2613.5,1.52352e+06,0,1.52352e+06,0,0,0,0
2612.27,1.49761e+06,0,1.49761e+06,0,0,0,0
2611.04,1.46539e+06,0,1.46539e+06,0,0,0,0
2609.82,1.43316e+06,0,1.43316e+06,0,0,0,0
2608.59,1.41112e+06,0,1.41112e+06,0,0,0,0
2607.36,1.40591e+06,0,1.40591e+06,0,0,0,0
2606.14,1.40605e+06,0,1.40605e+06,0,0,0,0
2604.91,1.40619e+06,0,1.40619e+06,0,0,0,0
2603.68,1.39897e+06,0,1.39897e+06,0,0,0,0
2602.45,1.39174e+06,0,1.39174e+06,0,0,0,0
2601.23,1.37101e+06,0,1.37101e+06,0,0,0,0
2600,1.35028e+06,0,1.35028e+06,0,0,0,0
2598.77,1.32954e+06,0,1.32954e+06,0,0,0,0
2597.55,1.30881e+06,0,1.30881e+06,0,0,0,0
2596.32,1.28641e+06,0,1.28641e+06,0,0,0,0
2595.09,1.26401e+06,0,1.26401e+06,0,0,0,0
2593.87,1.23214e+06,0,1.23214e+06,0,0,0,0
2592.64,1.20027e+06,0,1.20027e+06,0,0,0,0
2591.41,1.15875e+06,0,1.15875e+06,0,0,0,0
2590.19,1.10039e+06,0,1.10039e+06,0,0,0,0
2588.96,1.03291e+06,0,1.03291e+06,0,0,0,0
2587.73,965429,0,965429,0,0,0,0
2586.5,894877,0,894877,0,0,0,0
2585.28,841166,0,841166,0,0,0,0
2584.05,804997,0,804997,0,0,0,0
2582.82,785668,0,785668,0,0,0,0
2581.6,785985,0,785985,0,0,0,0
2580.37,786303,0,786303,0,0,0,0
2579.14,796094,0,796094,0,0,0,0
2577.92,805885,0,805885,0,0,0,0
2576.69,816854,0,816854,0,0,0,0
2575.46,827823,0,827823,0,0,0,0
2574.24,847212,0,847212,0,0,0,0
2573.01,866602,0,866602,0,0,0,0
2571.78,885640,0,885640,0,0,0,0
2570.56,904679,0,904679,0,0,0,0
2569.33,913543,0,913543,0,0,0,0
2568.1,905567,0,905567,0,0,0,0
2566.87,887329,0,887329,0,0,0,0
2565.65,869091,0,869091,0,0,0,0
2564.42,830153,0,830153,0,0,0,0
2563.19,791215,0,791215,0,0,0,0
2561.97,733332,0,733332,0,0,0,0
2560.74,675449,0,675449,0,0,0,0
2559.51,618268,0,618268,0,0,0,0
2558.29,577927,0,577927,0,0,0,0
2557.06,555676,0,555676,0,0,0,0
2555.83,561492,0,561492,0,0,0,0
2554.61,588008,0,588008,0,0,0,0
2553.38,614524,0,614524,0,0,0,0
2552.15,638935,0,638935,0,0,0,0
2550.93,646505,0,646505,0,0,0,0
2549.7,630920,0,630920,0,0,0,0
2548.47,598495,0,598495,0,0,0,0
2547.24,558263,0,558263,0,0,0,0
2546.02,518032,0,518032,0,0,0,0
2544.79,492536,0,492536,0,0,0,0
2543.56,483880,0,483880,0,0,0,0
2542.34,493994,0,493994,0,0,0,0
2541.11,504108,0,504108,0,0,0,0
2539.88,516327,0,516327,0,0,0,0
2538.66,511706,0,511706,0,0,0,0
2537.43,492591,0,492591,0,0,0,0
2536.2,473475,0,473475,0,0,0,0
2534.98,453308,0,453308,0,0,0,0
2533.75,433140,0,433140,0,0,0,0
2532.52,421919,0,421919,0,0,0,0
2531.29,410697,0,410697,0,0,0,0
2530.07,407896,0,407896,0,0,0,0
2528.84,405095,0,405095,0,0,0,0
2527.61,417270,0,417270,0,0,0,0
2526.39,429445,0,429445,0,0,0,0
2525.16,455654,0,455654,0,0,0,0
2523.93,481863,0,481863,0,0,0,0
2522.71,517106,0,517106,0,0,0,0
2521.48,552349,0,552349,0,0,0,0
2520.25,579171,0,579171,0,0,0,0
2519.03,605994,0,605994,0,0,0,0
2517.8,619266,0,619266,0,0,0,0
2516.57,632537,0,632537,0,0,0,0
2515.34,641599,0,641599,0,0,0,0
2514.12,650660,0,650660,0,0,0,0
2512.89,660511,0,660511,0,0,0,0
2511.66,670362,0,670362,0,0,0,0
2510.44,680213,0,680213,0,0,0,0
2509.21,690064,0,690064,0,0,0,0
2507.98,699761,0,699761,0,0,0,0
2506.76,709459,0,709459,0,0,0,0
2505.53,719156,0,719156,0,0,0,0
2504.3,728854,0,728854,0,0,0,0
2503.08,729429,0,729429,0,0,0,0
2501.85,730005,0,730005,0,0,0,0
2500.62,722160,0,722160,0,0,0,0
2499.4,714316,0,714316,0,0,0,0
2498.17,712622,0,712622,0,0,0,0
2496.94,710928,0,710928,0,0,0,0
2495.71,700814,0,700814,0,0,0,0
2494.49,690700,0,690700,0,0,0,0
2493.26,662254,0,662254,0,0,0,0
2492.03,633809,0,633809,0,0,0,0
2490.81,601154,0,601154,0,0,0,0
2489.58,585338,0,585338,0,0,0,0
2488.35,584872,0,584872,0,0,0,0
2487.13,601247,0,601247,0,0,0,0
2485.9,617621,0,617621,0,0,0,0
2484.67,633995,0,633995,0,0,0,0
2483.45,634143,0,634143,0,0,0,0
2482.22,634291,0,634291,0,0,0,0
2480.99,626019,0,626019,0,0,0,0
2479.77,617747,0,617747,0,0,0,0
2478.54,615088,0,615088,0,0,0,0
2477.31,612430,0,612430,0,0,0,0
2476.08,608719,0,608719,0,0,0,0
2474.86,605007,0,605007,0,0,0,0
2473.63,584982,0,584982,0,0,0,0
2472.4,548117,0,548117,0,0,0,0
2471.18,489148,0,489148,0,0,0,0
2469.95,413339,0,413339,0,0,0,0
2468.72,336654,0,336654,0,0,0,0
2467.5,276808,0,276808,0,0,0,0
2466.27,245030,0,245030,0,0,0,0
2465.04,241319,0,241319,0,0,0,0
2463.82,265499,0,265499,0,0,0,0
2462.59,306520,0,306520,0,0,0,0
2461.36,348242,0,348242,0,0,0,0
2460.14,373125,0,373125,0,0,0,0
2458.91,373832,0,373832,0,0,0,0
2457.68,357699,0,357699,0,0,0,0
2456.45,320164,0,320164,0,0,0,0
2455.23,282630,0,282630,0,0,0,0
2454,249832,0,249832,0,0,0,0
2452.77,233874,0,233874,0,0,0,0
2451.55,229845,0,229845,0,0,0,0
2450.32,242656,0,242656,0,0,0,0
2449.09,261432,0,261432,0,0,0,0
2447.87,280207,0,280207,0,0,0,0
2446.64,291615,0,291615,0,0,0,0
2445.41,303022,0,303022,0,0,0,0
2444.19,313378,0,313378,0,0,0,0
2442.96,323733,0,323733,0,0,0,0
2441.73,342508,0,342508,0,0,0,0
